sequence_id,pseudo_timestamp,sequence_position,spatial_morton_code,sequence_semantics,is_true_time_series,specimen_id,strut_id,unit_cell_i,unit_cell_j,unit_cell_k,unit_cell_edge_idx,midpoint_x_mm,midpoint_y_mm,midpoint_z_mm,ct_relative_local_intensity,ct_defect_score,ct_support_fraction,ct_longest_gap_fraction,ct_severity_layer,near_boundary_one_cell,angle_to_build_z_deg,mean_endpoint_degree,adtk_iqr_low_anomaly,adtk_quantile_low_anomaly,adtk_persist_negative_anomaly,adtk_detector_votes,adtk_consensus_anomaly
edge_00,2000-01-01T00:02:01,121,121,spatial_morton_order_not_time,0,0.5-1,4643,7,2,2,0,36.764926,15.503861,10.705403,0.918937,0.082643,0.129032,0.870968,supported,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:02:02,122,122,spatial_morton_order_not_time,0,0.5-1,4839,6,3,2,0,32.200515,20.114923,10.688909,0.928666,0.072719,0.129032,0.870968,supported,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:02:03,123,123,spatial_morton_order_not_time,0,0.5-1,4863,7,3,2,0,36.788264,20.091594,10.692711,0.92869,0.073949,0.129032,0.870968,supported,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:02:04,124,124,spatial_morton_order_not_time,0,0.5-1,6635,6,2,3,0,32.17344,15.539901,15.289392,0.898,0.102501,0.16129,0.83871,supported,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:02:05,125,125,spatial_morton_order_not_time,0,0.5-1,6659,7,2,3,0,36.761189,15.516572,15.293193,0.905882,0.096753,0.129032,0.870968,supported,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:02:06,126,126,spatial_morton_order_not_time,0,0.5-1,6855,6,3,3,0,32.196778,20.127634,15.2767,0.917273,0.081607,0.387097,0.322581,supported,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:02:07,127,127,spatial_morton_order_not_time,0,0.5-1,6879,7,3,3,0,36.784527,20.104305,15.280501,0.925813,0.07604,0.096774,0.903226,supported,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:02:08,128,128,spatial_morton_order_not_time,0,0.5-1,883,0,4,0,0,4.704834,24.817204,1.477825,1.047799,0.0,1.0,0.0,supported,1,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:02:09,129,129,spatial_morton_order_not_time,0,0.5-1,907,1,4,0,0,9.292583,24.793875,1.481627,0.960686,0.034461,1.0,0.0,supported,1,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:02:10,130,130,spatial_morton_order_not_time,0,0.5-1,1103,0,5,0,0,4.728173,29.404937,1.465133,1.060488,0.0,1.0,0.0,supported,1,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:02:11,131,131,spatial_morton_order_not_time,0,0.5-1,1127,1,5,0,0,9.315922,29.381608,1.468935,0.977821,0.021313,1.0,0.0,supported,1,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:02:12,132,132,spatial_morton_order_not_time,0,0.5-1,2899,0,4,1,0,4.701097,24.829915,6.065616,0.998442,0.016387,1.0,0.0,supported,1,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:02:13,133,133,spatial_morton_order_not_time,0,0.5-1,2923,1,4,1,0,9.288846,24.806587,6.069418,0.925769,0.087989,0.612903,0.354839,supported,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:02:14,134,134,spatial_morton_order_not_time,0,0.5-1,3119,0,5,1,0,4.724436,29.417648,6.052924,0.986147,0.028475,0.548387,0.258065,supported,1,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:02:15,135,135,spatial_morton_order_not_time,0,0.5-1,3143,1,5,1,0,9.312185,29.394319,6.056726,0.886819,0.107849,0.16129,0.83871,supported,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:02:16,136,136,spatial_morton_order_not_time,0,0.5-1,931,2,4,0,0,13.880332,24.770547,1.485429,0.926635,0.060012,1.0,0.0,supported,1,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:02:17,137,137,spatial_morton_order_not_time,0,0.5-1,955,3,4,0,0,18.468081,24.747218,1.48923,0.924443,0.064205,1.0,0.0,supported,1,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:02:18,138,138,spatial_morton_order_not_time,0,0.5-1,1151,2,5,0,0,13.903671,29.35828,1.472737,0.936811,0.051391,1.0,0.0,supported,1,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:02:19,139,139,spatial_morton_order_not_time,0,0.5-1,1175,3,5,0,0,18.49142,29.334951,1.476538,0.933447,0.054349,1.0,0.0,supported,1,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:02:20,140,140,spatial_morton_order_not_time,0,0.5-1,2947,2,4,1,0,13.876595,24.783258,6.073219,0.953647,0.050379,1.0,0.0,supported,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:02:21,141,141,spatial_morton_order_not_time,0,0.5-1,2971,3,4,1,0,18.464344,24.75993,6.077021,0.921564,0.072322,0.903226,0.064516,supported,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:02:22,142,142,spatial_morton_order_not_time,0,0.5-1,3167,2,5,1,0,13.899934,29.370991,6.060527,0.85585,0.132739,0.129032,0.870968,watch,0,89.854346,5.0,0,1,0,1,0
edge_00,2000-01-01T00:02:23,143,143,spatial_morton_order_not_time,0,0.5-1,3191,3,5,1,0,18.487683,29.347663,6.064329,0.821485,0.156021,0.16129,0.83871,watch,0,89.854346,5.0,0,1,0,1,0
edge_00,2000-01-01T00:02:24,144,144,spatial_morton_order_not_time,0,0.5-1,1323,0,6,0,0,4.751512,33.99267,1.452441,1.074023,0.0,1.0,0.0,supported,1,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:02:25,145,145,spatial_morton_order_not_time,0,0.5-1,1347,1,6,0,0,9.339261,33.969341,1.456243,0.978953,0.019714,1.0,0.0,supported,1,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:02:26,146,146,spatial_morton_order_not_time,0,0.5-1,1543,0,7,0,0,4.774851,38.580403,1.439749,1.081549,0.0,1.0,0.0,supported,1,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:02:27,147,147,spatial_morton_order_not_time,0,0.5-1,1567,1,7,0,0,9.3626,38.557074,1.443551,0.984525,0.015386,1.0,0.0,supported,1,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:02:28,148,148,spatial_morton_order_not_time,0,0.5-1,3339,0,6,1,0,4.747775,34.005381,6.040232,1.022359,0.0,1.0,0.0,supported,1,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:02:29,149,149,spatial_morton_order_not_time,0,0.5-1,3363,1,6,1,0,9.335524,33.982052,6.044034,0.926543,0.071985,0.516129,0.225806,supported,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:02:30,150,150,spatial_morton_order_not_time,0,0.5-1,3559,0,7,1,0,4.771114,38.593114,6.02754,0.987995,0.02677,0.806452,0.096774,supported,1,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:02:31,151,151,spatial_morton_order_not_time,0,0.5-1,3583,1,7,1,0,9.358863,38.569785,6.031342,0.92509,0.073688,0.548387,0.225806,supported,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:02:32,152,152,spatial_morton_order_not_time,0,0.5-1,1371,2,6,0,0,13.92701,33.946013,1.460045,0.942768,0.048098,1.0,0.0,supported,1,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:02:33,153,153,spatial_morton_order_not_time,0,0.5-1,1395,3,6,0,0,18.514759,33.922684,1.463846,0.939806,0.051183,1.0,0.0,supported,1,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:02:34,154,154,spatial_morton_order_not_time,0,0.5-1,1591,2,7,0,0,13.950349,38.533746,1.447353,0.953514,0.038237,1.0,0.0,supported,1,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:02:35,155,155,spatial_morton_order_not_time,0,0.5-1,1615,3,7,0,0,18.538098,38.510417,1.451154,0.954702,0.03838,1.0,0.0,supported,1,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:02:36,156,156,spatial_morton_order_not_time,0,0.5-1,3387,2,6,1,0,13.923273,33.958724,6.047835,0.867124,0.123253,0.225806,0.709677,watch,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:02:37,157,157,spatial_morton_order_not_time,0,0.5-1,3411,3,6,1,0,18.511022,33.935396,6.051637,0.853239,0.131629,0.129032,0.870968,watch,0,89.854346,5.0,0,1,0,1,0
edge_00,2000-01-01T00:02:38,158,158,spatial_morton_order_not_time,0,0.5-1,3607,2,7,1,0,13.946612,38.546457,6.035143,0.904452,0.095378,0.483871,0.516129,supported,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:02:39,159,159,spatial_morton_order_not_time,0,0.5-1,3631,3,7,1,0,18.534361,38.523129,6.038945,0.882829,0.104972,0.193548,0.677419,supported,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:02:40,160,160,spatial_morton_order_not_time,0,0.5-1,4915,0,4,2,0,4.69736,24.842626,10.653407,1.029123,0.0,1.0,0.0,supported,1,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:02:41,161,161,spatial_morton_order_not_time,0,0.5-1,4939,1,4,2,0,9.285109,24.819298,10.657208,0.915629,0.077385,1.0,0.0,supported,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:02:42,162,162,spatial_morton_order_not_time,0,0.5-1,5135,0,5,2,0,4.720699,29.430359,10.640715,1.03852,0.0,1.0,0.0,supported,1,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:02:43,163,163,spatial_morton_order_not_time,0,0.5-1,5159,1,5,2,0,9.308448,29.407031,10.644516,0.909891,0.084459,0.935484,0.064516,supported,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:02:44,164,164,spatial_morton_order_not_time,0,0.5-1,6931,0,4,3,0,4.693623,24.855337,15.241198,1.036571,0.0,1.0,0.0,supported,1,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:02:45,165,165,spatial_morton_order_not_time,0,0.5-1,6955,1,4,3,0,9.281372,24.832009,15.244999,0.958096,0.040639,1.0,0.0,supported,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:02:46,166,166,spatial_morton_order_not_time,0,0.5-1,7151,0,5,3,0,4.716962,29.44307,15.228506,1.07698,0.0,1.0,0.0,supported,1,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:02:47,167,167,spatial_morton_order_not_time,0,0.5-1,7175,1,5,3,0,9.304711,29.419742,15.232307,0.976684,0.025869,1.0,0.0,supported,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:02:48,168,168,spatial_morton_order_not_time,0,0.5-1,4963,2,4,2,0,13.872858,24.795969,10.66101,0.920729,0.07815,1.0,0.0,supported,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:02:49,169,169,spatial_morton_order_not_time,0,0.5-1,4987,3,4,2,0,18.460607,24.772641,10.664812,0.911791,0.07874,1.0,0.0,supported,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:02:50,170,170,spatial_morton_order_not_time,0,0.5-1,5183,2,5,2,0,13.896197,29.383702,10.648318,0.86967,0.120712,0.645161,0.16129,supported,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:02:51,171,171,spatial_morton_order_not_time,0,0.5-1,5207,3,5,2,0,18.483946,29.360374,10.65212,0.842145,0.139053,0.225806,0.774194,watch,0,89.854346,5.0,0,1,0,1,0
edge_00,2000-01-01T00:02:52,172,172,spatial_morton_order_not_time,0,0.5-1,6979,2,4,3,0,13.869121,24.80868,15.248801,0.939481,0.062362,1.0,0.0,supported,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:02:53,173,173,spatial_morton_order_not_time,0,0.5-1,7003,3,4,3,0,18.45687,24.785352,15.252603,0.925845,0.067956,1.0,0.0,supported,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:02:54,174,174,spatial_morton_order_not_time,0,0.5-1,7199,2,5,3,0,13.89246,29.396413,15.236109,0.933655,0.064295,1.0,0.0,supported,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:02:55,175,175,spatial_morton_order_not_time,0,0.5-1,7223,3,5,3,0,18.480209,29.373085,15.239911,0.848975,0.133721,0.806452,0.129032,watch,0,89.854346,5.0,0,1,0,1,0
edge_00,2000-01-01T00:02:56,176,176,spatial_morton_order_not_time,0,0.5-1,5355,0,6,2,0,4.744038,34.018092,10.628023,1.071707,0.0,1.0,0.0,supported,1,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:02:57,177,177,spatial_morton_order_not_time,0,0.5-1,5379,1,6,2,0,9.331787,33.994764,10.631824,0.95215,0.050596,1.0,0.0,supported,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:02:58,178,178,spatial_morton_order_not_time,0,0.5-1,5575,0,7,2,0,4.767377,38.605825,10.615331,1.06248,0.0,1.0,0.0,supported,1,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:02:59,179,179,spatial_morton_order_not_time,0,0.5-1,5599,1,7,2,0,9.355126,38.582497,10.619132,0.963885,0.047579,0.967742,0.032258,supported,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:03:00,180,180,spatial_morton_order_not_time,0,0.5-1,7371,0,6,3,0,4.740301,34.030803,15.215814,1.077716,0.0,1.0,0.0,supported,1,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:03:01,181,181,spatial_morton_order_not_time,0,0.5-1,7395,1,6,3,0,9.32805,34.007475,15.219615,0.979527,0.025084,1.0,0.0,supported,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:03:02,182,182,spatial_morton_order_not_time,0,0.5-1,7591,0,7,3,0,4.76364,38.618536,15.203121,1.078468,0.0,1.0,0.0,supported,1,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:03:03,183,183,spatial_morton_order_not_time,0,0.5-1,7615,1,7,3,0,9.351389,38.595208,15.206923,0.987976,0.018292,1.0,0.0,supported,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:03:04,184,184,spatial_morton_order_not_time,0,0.5-1,5403,2,6,2,0,13.919536,33.971435,10.635626,0.881625,0.10512,0.870968,0.064516,supported,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:03:05,185,185,spatial_morton_order_not_time,0,0.5-1,5427,3,6,2,0,18.507285,33.948107,10.639428,0.86337,0.122085,0.387097,0.516129,supported,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:03:06,186,186,spatial_morton_order_not_time,0,0.5-1,5623,2,7,2,0,13.942875,38.559168,10.622934,0.95074,0.047945,1.0,0.0,supported,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:03:07,187,187,spatial_morton_order_not_time,0,0.5-1,5647,3,7,2,0,18.530624,38.53584,10.626736,0.912612,0.075582,1.0,0.0,supported,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:03:08,188,188,spatial_morton_order_not_time,0,0.5-1,7419,2,6,3,0,13.915799,33.984146,15.223417,0.925376,0.068281,1.0,0.0,supported,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:03:09,189,189,spatial_morton_order_not_time,0,0.5-1,7443,3,6,3,0,18.503548,33.960818,15.227219,0.883979,0.1041,0.83871,0.064516,supported,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:03:10,190,190,spatial_morton_order_not_time,0,0.5-1,7639,2,7,3,0,13.939138,38.571879,15.210725,0.960328,0.040505,1.0,0.0,supported,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:03:11,191,191,spatial_morton_order_not_time,0,0.5-1,7663,3,7,3,0,18.526887,38.548551,15.214527,0.890878,0.101012,0.935484,0.064516,supported,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:03:12,192,192,spatial_morton_order_not_time,0,0.5-1,979,4,4,0,0,23.05583,24.72389,1.493032,0.945902,0.044198,1.0,0.0,supported,1,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:03:13,193,193,spatial_morton_order_not_time,0,0.5-1,1003,5,4,0,0,27.643579,24.700562,1.496834,0.984457,0.016135,1.0,0.0,supported,1,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:03:14,194,194,spatial_morton_order_not_time,0,0.5-1,1199,4,5,0,0,23.079169,29.311623,1.48034,0.949955,0.04165,1.0,0.0,supported,1,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:03:15,195,195,spatial_morton_order_not_time,0,0.5-1,1223,5,5,0,0,27.666918,29.288295,1.484142,0.998776,0.003925,1.0,0.0,supported,1,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:03:16,196,196,spatial_morton_order_not_time,0,0.5-1,2995,4,4,1,0,23.052093,24.736601,6.080823,0.89953,0.090727,0.290323,0.645161,supported,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:03:17,197,197,spatial_morton_order_not_time,0,0.5-1,3019,5,4,1,0,27.639842,24.713273,6.084624,0.919163,0.080764,0.16129,0.83871,supported,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:03:18,198,198,spatial_morton_order_not_time,0,0.5-1,3215,4,5,1,0,23.075432,29.324334,6.068131,0.843452,0.140445,0.16129,0.83871,watch,0,89.854346,5.0,0,1,0,1,0
edge_00,2000-01-01T00:03:19,199,199,spatial_morton_order_not_time,0,0.5-1,3239,5,5,1,0,27.663181,29.301006,6.071932,0.910752,0.095536,0.16129,0.83871,supported,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:03:20,200,200,spatial_morton_order_not_time,0,0.5-1,1027,6,4,0,0,32.231328,24.677233,1.500635,1.065695,0.0,1.0,0.0,supported,1,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:03:21,201,201,spatial_morton_order_not_time,0,0.5-1,1051,7,4,0,0,36.819077,24.653905,1.504437,1.174581,0.0,1.0,0.0,supported,1,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:03:22,202,202,spatial_morton_order_not_time,0,0.5-1,1247,6,5,0,0,32.254667,29.264966,1.487943,1.074513,0.0,1.0,0.0,supported,1,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:03:23,203,203,spatial_morton_order_not_time,0,0.5-1,1271,7,5,0,0,36.842416,29.241638,1.491745,1.191344,0.0,1.0,0.0,supported,1,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:03:24,204,204,spatial_morton_order_not_time,0,0.5-1,3043,6,4,1,0,32.227591,24.689944,6.088426,0.937519,0.068041,0.16129,0.83871,supported,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:03:25,205,205,spatial_morton_order_not_time,0,0.5-1,3067,7,4,1,0,36.81534,24.666616,6.092228,0.977262,0.040513,0.193548,0.806452,supported,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:03:26,206,206,spatial_morton_order_not_time,0,0.5-1,3263,6,5,1,0,32.25093,29.277677,6.075734,0.946349,0.060689,0.16129,0.83871,supported,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:03:27,207,207,spatial_morton_order_not_time,0,0.5-1,3287,7,5,1,0,36.838679,29.254349,6.079536,0.990352,0.027754,0.16129,0.83871,supported,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:03:28,208,208,spatial_morton_order_not_time,0,0.5-1,1419,4,6,0,0,23.102508,33.899356,1.467648,0.963678,0.031441,1.0,0.0,supported,1,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:03:29,209,209,spatial_morton_order_not_time,0,0.5-1,1443,5,6,0,0,27.690257,33.876028,1.47145,1.012284,0.0,1.0,0.0,supported,1,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:03:30,210,210,spatial_morton_order_not_time,0,0.5-1,1639,4,7,0,0,23.125847,38.487089,1.454956,0.978788,0.018576,1.0,0.0,supported,1,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:03:31,211,211,spatial_morton_order_not_time,0,0.5-1,1663,5,7,0,0,27.713596,38.463761,1.458758,1.030479,0.0,1.0,0.0,supported,1,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:03:32,212,212,spatial_morton_order_not_time,0,0.5-1,3435,4,6,1,0,23.098771,33.912067,6.055439,0.87493,0.11458,0.129032,0.870968,supported,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:03:33,213,213,spatial_morton_order_not_time,0,0.5-1,3459,5,6,1,0,27.68652,33.888739,6.05924,0.885332,0.107573,0.16129,0.83871,supported,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:03:34,214,214,spatial_morton_order_not_time,0,0.5-1,3655,4,7,1,0,23.12211,38.4998,6.042747,0.882554,0.108392,0.16129,0.83871,supported,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:03:35,215,215,spatial_morton_order_not_time,0,0.5-1,3679,5,7,1,0,27.709859,38.476472,6.046548,0.897907,0.095165,0.16129,0.83871,supported,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:03:36,216,216,spatial_morton_order_not_time,0,0.5-1,1467,6,6,0,0,32.278006,33.852699,1.475251,1.089984,0.0,1.0,0.0,supported,1,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:03:37,217,217,spatial_morton_order_not_time,0,0.5-1,1491,7,6,0,0,36.865755,33.829371,1.479053,1.217162,0.0,1.0,0.0,supported,1,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:03:38,218,218,spatial_morton_order_not_time,0,0.5-1,1687,6,7,0,0,32.301345,38.440432,1.462559,1.1151,0.0,1.0,0.0,supported,1,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:03:39,219,219,spatial_morton_order_not_time,0,0.5-1,1711,7,7,0,0,36.889094,38.417104,1.466361,1.239083,0.0,1.0,0.0,supported,1,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:03:40,220,220,spatial_morton_order_not_time,0,0.5-1,3483,6,6,1,0,32.274269,33.86541,6.063042,0.916711,0.08277,0.16129,0.83871,supported,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:03:41,221,221,spatial_morton_order_not_time,0,0.5-1,3507,7,6,1,0,36.862018,33.842082,6.066844,0.996315,0.025179,0.193548,0.806452,supported,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:03:42,222,222,spatial_morton_order_not_time,0,0.5-1,3703,6,7,1,0,32.297608,38.453143,6.05035,0.941874,0.065407,0.193548,0.806452,supported,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:03:43,223,223,spatial_morton_order_not_time,0,0.5-1,3727,7,7,1,0,36.885357,38.429815,6.054152,1.007077,0.015769,0.193548,0.806452,supported,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:03:44,224,224,spatial_morton_order_not_time,0,0.5-1,5011,4,4,2,0,23.048356,24.749312,10.668614,0.908787,0.093398,0.903226,0.096774,supported,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:03:45,225,225,spatial_morton_order_not_time,0,0.5-1,5035,5,4,2,0,27.636105,24.725984,10.672415,0.881063,0.108419,0.16129,0.83871,supported,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:03:46,226,226,spatial_morton_order_not_time,0,0.5-1,5231,4,5,2,0,23.071695,29.337045,10.655922,0.835766,0.143024,0.129032,0.870968,watch,0,89.854346,5.0,0,1,0,1,0
edge_00,2000-01-01T00:03:47,227,227,spatial_morton_order_not_time,0,0.5-1,5255,5,5,2,0,27.659444,29.313717,10.659723,0.869598,0.123897,0.16129,0.83871,watch,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:03:48,228,228,spatial_morton_order_not_time,0,0.5-1,7027,4,4,3,0,23.044619,24.762024,15.256404,0.913741,0.082679,1.0,0.0,supported,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:03:49,229,229,spatial_morton_order_not_time,0,0.5-1,7051,5,4,3,0,27.632368,24.738695,15.260206,0.911448,0.090559,0.83871,0.16129,supported,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:03:50,230,230,spatial_morton_order_not_time,0,0.5-1,7247,4,5,3,0,23.067958,29.349757,15.243712,0.854352,0.129707,0.677419,0.16129,watch,0,89.854346,5.0,0,1,0,1,0
edge_00,2000-01-01T00:03:51,231,231,spatial_morton_order_not_time,0,0.5-1,7271,5,5,3,0,27.655707,29.326428,15.247514,0.864317,0.12516,0.16129,0.83871,watch,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:03:52,232,232,spatial_morton_order_not_time,0,0.5-1,5059,6,4,2,0,32.223854,24.702656,10.676217,0.912389,0.088118,0.16129,0.612903,supported,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:03:53,233,233,spatial_morton_order_not_time,0,0.5-1,5083,7,4,2,0,36.811603,24.679327,10.680019,0.923758,0.076314,0.129032,0.870968,supported,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:03:54,234,234,spatial_morton_order_not_time,0,0.5-1,5279,6,5,2,0,32.247193,29.290389,10.663525,0.929683,0.076178,0.16129,0.83871,supported,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:03:55,235,235,spatial_morton_order_not_time,0,0.5-1,5303,7,5,2,0,36.834942,29.26706,10.667327,0.942813,0.064193,0.16129,0.83871,supported,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:03:56,236,236,spatial_morton_order_not_time,0,0.5-1,7075,6,4,3,0,32.220117,24.715367,15.264008,0.908918,0.09011,0.193548,0.548387,supported,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:03:57,237,237,spatial_morton_order_not_time,0,0.5-1,7099,7,4,3,0,36.807866,24.692038,15.267809,0.906373,0.08878,0.096774,0.903226,supported,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:03:58,238,238,spatial_morton_order_not_time,0,0.5-1,7295,6,5,3,0,32.243456,29.3031,15.251316,0.906381,0.092196,0.16129,0.83871,supported,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:03:59,239,239,spatial_morton_order_not_time,0,0.5-1,7319,7,5,3,0,36.831205,29.279771,15.255117,0.902763,0.094909,0.129032,0.870968,supported,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:04:00,240,240,spatial_morton_order_not_time,0,0.5-1,5451,4,6,2,0,23.095034,33.924778,10.643229,0.871336,0.116137,0.290323,0.677419,supported,0,89.854346,5.0,0,0,0,0,0
edge_00,2000-01-01T00:04:01,241,241,spatial_morton_order_not_time,0,0.5-1,5475,5,6,2,0,27.682783,33.90145,10.647031,0.84933,0.139578,0.129032,0.870968,watch,0,89.854346,5.0,0,1,0,1,0
edge_00,2000-01-01T00:04:02,242,242,spatial_morton_order_not_time,0,0.5-1,5671,4,7,2,0,23.118373,38.512511,10.630537,0.915472,0.081831,0.612903,0.225806,supported,0,89.854346,5.0,0,0,0,0,0
